"size_class","count","min_size_class","max_size_class","mp_size_class","size_width","n_s","db","min_d","max_d","mp"
"(1.6,1.65]",2,1.6,1.65,1.625,0.0499999999999998,0.026029804125724,"(500,550]",500,550,525
"(1.65,1.7]",1,1.65,1.7,1.675,0.05,0.013014902062862,"(500,550]",500,550,525
"(1.7,1.75]",3,1.7,1.75,1.725,0.05,0.0390447061885859,"(500,550]",500,550,525
"(1.75,1.8]",1,1.75,1.8,1.775,0.05,0.013014902062862,"(500,550]",500,550,525
"(1.8,1.85]",1,1.8,1.85,1.825,0.05,0.013014902062862,"(500,550]",500,550,525
"(1.85,1.9]",2,1.85,1.9,1.875,0.0499999999999998,0.026029804125724,"(500,550]",500,550,525
"(1.95,2]",2,1.95,2,1.975,0.05,0.0260298041257239,"(500,550]",500,550,525
"(2,2.05]",1,2,2.05,2.025,0.0499999999999998,0.013014902062862,"(500,550]",500,550,525
"(2.1,2.15]",1,2.1,2.15,2.125,0.0499999999999998,0.013014902062862,"(500,550]",500,550,525
"(2.2,2.25]",2,2.2,2.25,2.225,0.0499999999999998,0.026029804125724,"(500,550]",500,550,525
"(2.45,2.5]",1,2.45,2.5,2.475,0.0499999999999998,0.013014902062862,"(500,550]",500,550,525
"(2.65,2.7]",2,2.65,2.7,2.675,0.0500000000000003,0.0260298041257238,"(500,550]",500,550,525
"(3.15,3.2]",1,3.15,3.2,3.175,0.0500000000000003,0.0130149020628619,"(500,550]",500,550,525
"(3.3,3.35]",2,3.3,3.35,3.325,0.0500000000000003,0.0260298041257238,"(500,550]",500,550,525
"(3.35,3.4]",1,3.35,3.4,3.375,0.0499999999999998,0.013014902062862,"(500,550]",500,550,525
"(3.75,3.8]",2,3.75,3.8,3.775,0.0499999999999998,0.026029804125724,"(500,550]",500,550,525
"(0.104,0.154]",90,0.104,0.154,0.129,0.05,1.19268486615425,"(550,595]",550,595,572.5
"(0.154,0.204]",45,0.154,0.204,0.179,0.05,0.596342433077127,"(550,595]",550,595,572.5
"(0.204,0.254]",90,0.204,0.254,0.229,0.05,1.19268486615425,"(550,595]",550,595,572.5
"(0.254,0.304]",133,0.254,0.304,0.279,0.05,1.76252319109462,"(550,595]",550,595,572.5
"(0.304,0.354]",120,0.304,0.354,0.329,0.05,1.59024648820567,"(550,595]",550,595,572.5
"(0.354,0.404]",115,0.354,0.404,0.379,0.05,1.52398621786377,"(550,595]",550,595,572.5
"(0.404,0.454]",71,0.404,0.454,0.429,0.05,0.940895838855023,"(550,595]",550,595,572.5
"(0.454,0.504]",45,0.454,0.504,0.479,0.05,0.596342433077127,"(550,595]",550,595,572.5
"(0.504,0.554]",26,0.504,0.554,0.529,0.05,0.344553405777895,"(550,595]",550,595,572.5
"(0.554,0.604]",20,0.554,0.604,0.579,0.0499999999999999,0.265041081367612,"(550,595]",550,595,572.5
"(0.604,0.654]",13,0.604,0.654,0.629,0.05,0.172276702888948,"(550,595]",550,595,572.5
"(0.654,0.704]",8,0.654,0.704,0.679,0.0499999999999999,0.106016432547045,"(550,595]",550,595,572.5
"(0.704,0.754]",9,0.704,0.754,0.729,0.05,0.119268486615425,"(550,595]",550,595,572.5
"(0.754,0.804]",6,0.754,0.804,0.779,0.05,0.0795123244102835,"(550,595]",550,595,572.5
"(0.804,0.854]",5,0.804,0.854,0.829,0.0499999999999999,0.0662602703419031,"(550,595]",550,595,572.5
"(0.854,0.904]",5,0.854,0.904,0.879,0.05,0.0662602703419029,"(550,595]",550,595,572.5
"(0.904,0.954]",7,0.904,0.954,0.929,0.0499999999999999,0.0927643784786643,"(550,595]",550,595,572.5
"(0.954,1]",4,0.954,1,0.977,0.046,0.0576176263842634,"(550,595]",550,595,572.5
"(1,1.05]",4,1,1.05,1.025,0.05,0.0530082162735223,"(550,595]",550,595,572.5
"(1.05,1.1]",8,1.05,1.1,1.075,0.05,0.106016432547045,"(550,595]",550,595,572.5
"(1.1,1.15]",3,1.1,1.15,1.125,0.0499999999999998,0.0397561622051419,"(550,595]",550,595,572.5
"(1.15,1.2]",3,1.15,1.2,1.175,0.05,0.0397561622051418,"(550,595]",550,595,572.5
"(1.2,1.25]",2,1.2,1.25,1.225,0.05,0.0265041081367612,"(550,595]",550,595,572.5
"(1.25,1.3]",2,1.25,1.3,1.275,0.05,0.0265041081367612,"(550,595]",550,595,572.5
"(1.35,1.4]",3,1.35,1.4,1.375,0.0499999999999998,0.0397561622051419,"(550,595]",550,595,572.5
"(1.4,1.45]",1,1.4,1.45,1.425,0.05,0.0132520540683806,"(550,595]",550,595,572.5
"(1.45,1.5]",3,1.45,1.5,1.475,0.05,0.0397561622051418,"(550,595]",550,595,572.5
"(1.5,1.55]",2,1.5,1.55,1.525,0.05,0.0265041081367612,"(550,595]",550,595,572.5
"(1.55,1.6]",4,1.55,1.6,1.575,0.05,0.0530082162735223,"(550,595]",550,595,572.5
"(1.6,1.65]",2,1.6,1.65,1.625,0.0499999999999998,0.0265041081367613,"(550,595]",550,595,572.5
"(1.65,1.7]",2,1.65,1.7,1.675,0.05,0.0265041081367612,"(550,595]",550,595,572.5
"(1.7,1.75]",3,1.7,1.75,1.725,0.05,0.0397561622051418,"(550,595]",550,595,572.5
"(1.75,1.8]",1,1.75,1.8,1.775,0.05,0.0132520540683806,"(550,595]",550,595,572.5
"(1.8,1.85]",4,1.8,1.85,1.825,0.05,0.0530082162735223,"(550,595]",550,595,572.5
"(1.85,1.9]",2,1.85,1.9,1.875,0.0499999999999998,0.0265041081367613,"(550,595]",550,595,572.5
"(1.9,1.95]",2,1.9,1.95,1.925,0.05,0.0265041081367612,"(550,595]",550,595,572.5
"(1.95,2]",4,1.95,2,1.975,0.05,0.0530082162735223,"(550,595]",550,595,572.5
"(2,2.05]",1,2,2.05,2.025,0.0499999999999998,0.0132520540683806,"(550,595]",550,595,572.5
"(2.05,2.1]",1,2.05,2.1,2.075,0.0500000000000003,0.0132520540683805,"(550,595]",550,595,572.5
"(2.1,2.15]",2,2.1,2.15,2.125,0.0499999999999998,0.0265041081367613,"(550,595]",550,595,572.5
"(2.15,2.2]",3,2.15,2.2,2.175,0.0500000000000003,0.0397561622051416,"(550,595]",550,595,572.5
"(2.55,2.6]",2,2.55,2.6,2.575,0.0500000000000003,0.0265041081367611,"(550,595]",550,595,572.5
"(2.95,3]",1,2.95,3,2.975,0.0499999999999998,0.0132520540683806,"(550,595]",550,595,572.5
"(3.05,3.1]",1,3.05,3.1,3.075,0.0500000000000003,0.0132520540683805,"(550,595]",550,595,572.5
"(3.4,3.45]",1,3.4,3.45,3.425,0.0500000000000003,0.0132520540683805,"(550,595]",550,595,572.5
"(0.104,0.154]",20,0.104,0.154,0.129,0.05,1.58102766798419,"(595,605]",595,605,600
"(0.154,0.204]",10,0.154,0.204,0.179,0.05,0.790513833992095,"(595,605]",595,605,600
"(0.204,0.254]",20,0.204,0.254,0.229,0.05,1.58102766798419,"(595,605]",595,605,600
"(0.254,0.304]",29,0.254,0.304,0.279,0.05,2.29249011857708,"(595,605]",595,605,600
"(0.304,0.354]",28,0.304,0.354,0.329,0.05,2.21343873517787,"(595,605]",595,605,600
"(0.354,0.404]",23,0.354,0.404,0.379,0.05,1.81818181818182,"(595,605]",595,605,600
"(0.404,0.454]",18,0.404,0.454,0.429,0.05,1.42292490118577,"(595,605]",595,605,600
"(0.454,0.504]",4,0.454,0.504,0.479,0.05,0.316205533596838,"(595,605]",595,605,600
"(0.504,0.554]",2,0.504,0.554,0.529,0.05,0.158102766798419,"(595,605]",595,605,600
"(0.554,0.604]",2,0.554,0.604,0.579,0.0499999999999999,0.158102766798419,"(595,605]",595,605,600
"(0.604,0.654]",1,0.604,0.654,0.629,0.05,0.0790513833992094,"(595,605]",595,605,600
"(0.704,0.754]",1,0.704,0.754,0.729,0.05,0.0790513833992094,"(595,605]",595,605,600
"(0.804,0.854]",1,0.804,0.854,0.829,0.0499999999999999,0.0790513833992096,"(595,605]",595,605,600
"(0.854,0.904]",2,0.854,0.904,0.879,0.05,0.158102766798419,"(595,605]",595,605,600
"(0.104,0.154]",90,0.104,0.154,0.129,0.05,1.59489633173844,"(605,650]",605,650,627.5
"(0.154,0.204]",45,0.154,0.204,0.179,0.05,0.797448165869219,"(605,650]",605,650,627.5
"(0.204,0.254]",90,0.204,0.254,0.229,0.05,1.59489633173844,"(605,650]",605,650,627.5
"(0.254,0.304]",135,0.254,0.304,0.279,0.05,2.39234449760766,"(605,650]",605,650,627.5
"(0.304,0.354]",119,0.304,0.354,0.329,0.05,2.10880737196527,"(605,650]",605,650,627.5
"(0.354,0.404]",106,0.354,0.404,0.379,0.05,1.87843345738082,"(605,650]",605,650,627.5
"(0.404,0.454]",59,0.404,0.454,0.429,0.05,1.04554315080631,"(605,650]",605,650,627.5
"(0.454,0.504]",17,0.454,0.504,0.479,0.05,0.301258195995038,"(605,650]",605,650,627.5
"(0.504,0.554]",16,0.504,0.554,0.529,0.05,0.283537125642389,"(605,650]",605,650,627.5
"(0.554,0.604]",16,0.554,0.604,0.579,0.0499999999999999,0.283537125642389,"(605,650]",605,650,627.5
"(0.604,0.654]",9,0.604,0.654,0.629,0.05,0.159489633173844,"(605,650]",605,650,627.5
"(0.654,0.704]",2,0.654,0.704,0.679,0.0499999999999999,0.0354421407052986,"(605,650]",605,650,627.5
"(0.704,0.754]",3,0.704,0.754,0.729,0.05,0.0531632110579478,"(605,650]",605,650,627.5
"(0.754,0.804]",5,0.754,0.804,0.779,0.05,0.0886053517632464,"(605,650]",605,650,627.5
"(0.804,0.854]",4,0.804,0.854,0.829,0.0499999999999999,0.0708842814105973,"(605,650]",605,650,627.5
"(0.854,0.904]",5,0.854,0.904,0.879,0.05,0.0886053517632464,"(605,650]",605,650,627.5
"(0.904,0.954]",1,0.904,0.954,0.929,0.0499999999999999,0.0177210703526493,"(605,650]",605,650,627.5
"(1,1.05]",1,1,1.05,1.025,0.05,0.0177210703526493,"(605,650]",605,650,627.5
"(1.05,1.1]",1,1.05,1.1,1.075,0.05,0.0177210703526493,"(605,650]",605,650,627.5
"(1.1,1.15]",1,1.1,1.15,1.125,0.0499999999999998,0.0177210703526494,"(605,650]",605,650,627.5
"(1.2,1.25]",1,1.2,1.25,1.225,0.05,0.0177210703526493,"(605,650]",605,650,627.5
"(1.25,1.3]",3,1.25,1.3,1.275,0.05,0.0531632110579478,"(605,650]",605,650,627.5
"(1.3,1.35]",1,1.3,1.35,1.325,0.05,0.0177210703526493,"(605,650]",605,650,627.5
"(1.35,1.4]",4,1.35,1.4,1.375,0.0499999999999998,0.0708842814105975,"(605,650]",605,650,627.5
"(1.4,1.45]",1,1.4,1.45,1.425,0.05,0.0177210703526493,"(605,650]",605,650,627.5
"(1.5,1.55]",1,1.5,1.55,1.525,0.05,0.0177210703526493,"(605,650]",605,650,627.5
"(2.05,2.1]",1,2.05,2.1,2.075,0.0500000000000003,0.0177210703526492,"(605,650]",605,650,627.5
"(2.15,2.2]",1,2.15,2.2,2.175,0.0500000000000003,0.0177210703526492,"(605,650]",605,650,627.5
"(0.104,0.154]",200,0.104,0.154,0.129,0.05,1.71364921600548,"(650,750]",650,750,700
"(0.154,0.204]",100,0.154,0.204,0.179,0.05,0.856824608002742,"(650,750]",650,750,700
"(0.204,0.254]",200,0.204,0.254,0.229,0.05,1.71364921600548,"(650,750]",650,750,700
"(0.254,0.304]",300,0.254,0.304,0.279,0.05,2.57047382400823,"(650,750]",650,750,700
"(0.304,0.354]",281,0.304,0.354,0.329,0.05,2.4076771484877,"(650,750]",650,750,700
"(0.354,0.404]",267,0.354,0.404,0.379,0.05,2.28772170336732,"(650,750]",650,750,700
"(0.404,0.454]",121,0.404,0.454,0.429,0.05,1.03675777568332,"(650,750]",650,750,700
"(0.454,0.504]",55,0.454,0.504,0.479,0.05,0.471253534401508,"(650,750]",650,750,700
"(0.504,0.554]",38,0.504,0.554,0.529,0.05,0.325593351041042,"(650,750]",650,750,700
"(0.554,0.604]",13,0.554,0.604,0.579,0.0499999999999999,0.111387199040357,"(650,750]",650,750,700
"(0.604,0.654]",12,0.604,0.654,0.629,0.05,0.102818952960329,"(650,750]",650,750,700
"(0.654,0.704]",8,0.654,0.704,0.679,0.0499999999999999,0.0685459686402194,"(650,750]",650,750,700
"(0.704,0.754]",5,0.704,0.754,0.729,0.05,0.042841230400137,"(650,750]",650,750,700
"(0.754,0.804]",6,0.754,0.804,0.779,0.05,0.0514094764801645,"(650,750]",650,750,700
"(0.804,0.854]",4,0.804,0.854,0.829,0.0499999999999999,0.0342729843201097,"(650,750]",650,750,700
"(0.854,0.904]",2,0.854,0.904,0.879,0.05,0.0171364921600548,"(650,750]",650,750,700
"(0.904,0.954]",3,0.904,0.954,0.929,0.0499999999999999,0.0257047382400823,"(650,750]",650,750,700
"(0.954,1]",1,0.954,1,0.977,0.046,0.00931331095655153,"(650,750]",650,750,700
"(1,1.05]",5,1,1.05,1.025,0.05,0.042841230400137,"(650,750]",650,750,700
"(1.05,1.1]",4,1.05,1.1,1.075,0.05,0.0342729843201096,"(650,750]",650,750,700
"(1.1,1.15]",2,1.1,1.15,1.125,0.0499999999999998,0.0171364921600549,"(650,750]",650,750,700
"(1.15,1.2]",2,1.15,1.2,1.175,0.05,0.0171364921600548,"(650,750]",650,750,700
"(1.2,1.25]",1,1.2,1.25,1.225,0.05,0.00856824608002741,"(650,750]",650,750,700
"(1.25,1.3]",1,1.25,1.3,1.275,0.05,0.00856824608002741,"(650,750]",650,750,700
"(1.3,1.35]",1,1.3,1.35,1.325,0.05,0.00856824608002741,"(650,750]",650,750,700
"(1.4,1.45]",1,1.4,1.45,1.425,0.05,0.00856824608002741,"(650,750]",650,750,700
"(1.45,1.5]",1,1.45,1.5,1.475,0.05,0.00856824608002741,"(650,750]",650,750,700
"(0.104,0.154]",100,0.104,0.154,0.129,0.05,1.64541341011929,"(750,800]",750,800,775
"(0.154,0.204]",50,0.154,0.204,0.179,0.05,0.822706705059646,"(750,800]",750,800,775
"(0.204,0.254]",100,0.204,0.254,0.229,0.05,1.64541341011929,"(750,800]",750,800,775
"(0.254,0.304]",150,0.254,0.304,0.279,0.05,2.46812011517894,"(750,800]",750,800,775
"(0.304,0.354]",143,0.304,0.354,0.329,0.05,2.35294117647059,"(750,800]",750,800,775
"(0.354,0.404]",143,0.354,0.404,0.379,0.05,2.35294117647059,"(750,800]",750,800,775
"(0.404,0.454]",81,0.404,0.454,0.429,0.05,1.33278486219663,"(750,800]",750,800,775
"(0.454,0.504]",39,0.454,0.504,0.479,0.05,0.641711229946524,"(750,800]",750,800,775
"(0.504,0.554]",18,0.504,0.554,0.529,0.05,0.296174413821472,"(750,800]",750,800,775
"(0.554,0.604]",7,0.554,0.604,0.579,0.0499999999999999,0.115178938708351,"(750,800]",750,800,775
"(0.604,0.654]",5,0.604,0.654,0.629,0.05,0.0822706705059646,"(750,800]",750,800,775
"(0.654,0.704]",6,0.654,0.704,0.679,0.0499999999999999,0.0987248046071577,"(750,800]",750,800,775
"(0.704,0.754]",4,0.704,0.754,0.729,0.05,0.0658165364047716,"(750,800]",750,800,775
"(0.754,0.804]",4,0.754,0.804,0.779,0.05,0.0658165364047716,"(750,800]",750,800,775
"(0.804,0.854]",4,0.804,0.854,0.829,0.0499999999999999,0.0658165364047718,"(750,800]",750,800,775
"(0.904,0.954]",1,0.904,0.954,0.929,0.0499999999999999,0.0164541341011929,"(750,800]",750,800,775
"(0.954,1]",1,0.954,1,0.977,0.046,0.0178849283708619,"(750,800]",750,800,775
"(1.05,1.1]",1,1.05,1.1,1.075,0.05,0.0164541341011929,"(750,800]",750,800,775
"(1.2,1.25]",1,1.2,1.25,1.225,0.05,0.0164541341011929,"(750,800]",750,800,775
"(5.95,6]",1,5.95,6,5.975,0.0499999999999998,0.016454134101193,"(750,800]",750,800,775
"(0.104,0.154]",100,0.104,0.154,0.129,0.05,1.58516287548546,"(800,850]",800,850,825
"(0.154,0.204]",50,0.154,0.204,0.179,0.05,0.792581437742728,"(800,850]",800,850,825
"(0.204,0.254]",100,0.204,0.254,0.229,0.05,1.58516287548546,"(800,850]",800,850,825
"(0.254,0.304]",150,0.254,0.304,0.279,0.05,2.37774431322818,"(800,850]",800,850,825
"(0.304,0.354]",143,0.304,0.354,0.329,0.05,2.2667829119442,"(800,850]",800,850,825
"(0.354,0.404]",150,0.354,0.404,0.379,0.05,2.37774431322818,"(800,850]",800,850,825
"(0.404,0.454]",87,0.404,0.454,0.429,0.05,1.37909170167235,"(800,850]",800,850,825
"(0.454,0.504]",35,0.454,0.504,0.479,0.05,0.55480700641991,"(800,850]",800,850,825
"(0.504,0.554]",35,0.504,0.554,0.529,0.05,0.554807006419909,"(800,850]",800,850,825
"(0.554,0.604]",15,0.554,0.604,0.579,0.0499999999999999,0.237774431322819,"(800,850]",800,850,825
"(0.604,0.654]",11,0.604,0.654,0.629,0.05,0.1743679163034,"(800,850]",800,850,825
"(0.654,0.704]",13,0.654,0.704,0.679,0.0499999999999999,0.20607117381311,"(800,850]",800,850,825
"(0.704,0.754]",7,0.704,0.754,0.729,0.05,0.110961401283982,"(800,850]",800,850,825
"(0.754,0.804]",3,0.754,0.804,0.779,0.05,0.0475548862645636,"(800,850]",800,850,825
"(0.804,0.854]",3,0.804,0.854,0.829,0.0499999999999999,0.0475548862645637,"(800,850]",800,850,825
"(0.854,0.904]",2,0.854,0.904,0.879,0.05,0.0317032575097091,"(800,850]",800,850,825
"(0.904,0.954]",1,0.904,0.954,0.929,0.0499999999999999,0.0158516287548546,"(800,850]",800,850,825
"(0.954,1]",4,0.954,1,0.977,0.046,0.0689201250211067,"(800,850]",800,850,825
"(1,1.05]",3,1,1.05,1.025,0.05,0.0475548862645636,"(800,850]",800,850,825
"(1.05,1.1]",2,1.05,1.1,1.075,0.05,0.0317032575097091,"(800,850]",800,850,825
"(1.1,1.15]",1,1.1,1.15,1.125,0.0499999999999998,0.0158516287548546,"(800,850]",800,850,825
"(1.4,1.45]",1,1.4,1.45,1.425,0.05,0.0158516287548545,"(800,850]",800,850,825
"(1.55,1.6]",1,1.55,1.6,1.575,0.05,0.0158516287548545,"(800,850]",800,850,825
"(1.6,1.65]",1,1.6,1.65,1.625,0.0499999999999998,0.0158516287548546,"(800,850]",800,850,825
"(1.65,1.7]",2,1.65,1.7,1.675,0.05,0.0317032575097091,"(800,850]",800,850,825
"(1.85,1.9]",1,1.85,1.9,1.875,0.0499999999999998,0.0158516287548546,"(800,850]",800,850,825
"(0.104,0.154]",100,0.104,0.154,0.129,0.05,1.60758781448437,"(850,900]",850,900,875
"(0.154,0.204]",50,0.154,0.204,0.179,0.05,0.803793907242183,"(850,900]",850,900,875
"(0.204,0.254]",100,0.204,0.254,0.229,0.05,1.60758781448437,"(850,900]",850,900,875
"(0.254,0.304]",150,0.254,0.304,0.279,0.05,2.41138172172655,"(850,900]",850,900,875
"(0.304,0.354]",146,0.304,0.354,0.329,0.05,2.34707820914717,"(850,900]",850,900,875
"(0.354,0.404]",147,0.354,0.404,0.379,0.05,2.36315408729202,"(850,900]",850,900,875
"(0.404,0.454]",86,0.404,0.454,0.429,0.05,1.38252552045656,"(850,900]",850,900,875
"(0.454,0.504]",38,0.454,0.504,0.479,0.05,0.610883369504059,"(850,900]",850,900,875
"(0.504,0.554]",25,0.504,0.554,0.529,0.05,0.401896953621091,"(850,900]",850,900,875
"(0.554,0.604]",18,0.554,0.604,0.579,0.0499999999999999,0.289365806607186,"(850,900]",850,900,875
"(0.604,0.654]",10,0.604,0.654,0.629,0.05,0.160758781448436,"(850,900]",850,900,875
"(0.654,0.704]",2,0.654,0.704,0.679,0.0499999999999999,0.0321517562896874,"(850,900]",850,900,875
"(0.704,0.754]",3,0.704,0.754,0.729,0.05,0.0482276344345309,"(850,900]",850,900,875
"(0.754,0.804]",3,0.754,0.804,0.779,0.05,0.0482276344345309,"(850,900]",850,900,875
"(0.804,0.854]",2,0.804,0.854,0.829,0.0499999999999999,0.0321517562896874,"(850,900]",850,900,875
"(0.954,1]",1,0.954,1,0.977,0.046,0.0174737805922214,"(850,900]",850,900,875
"(1,1.05]",1,1,1.05,1.025,0.05,0.0160758781448436,"(850,900]",850,900,875
"(1.1,1.15]",1,1.1,1.15,1.125,0.0499999999999998,0.0160758781448437,"(850,900]",850,900,875
"(1.2,1.25]",2,1.2,1.25,1.225,0.05,0.0321517562896873,"(850,900]",850,900,875
"(1.25,1.3]",1,1.25,1.3,1.275,0.05,0.0160758781448436,"(850,900]",850,900,875
"(1.3,1.35]",2,1.3,1.35,1.325,0.05,0.0321517562896873,"(850,900]",850,900,875
"(1.35,1.4]",2,1.35,1.4,1.375,0.0499999999999998,0.0321517562896874,"(850,900]",850,900,875
"(1.4,1.45]",2,1.4,1.45,1.425,0.05,0.0321517562896873,"(850,900]",850,900,875
"(1.8,1.85]",1,1.8,1.85,1.825,0.05,0.0160758781448436,"(850,900]",850,900,875
"(2,2.05]",1,2,2.05,2.025,0.0499999999999998,0.0160758781448437,"(850,900]",850,900,875
"(2.1,2.15]",1,2.1,2.15,2.125,0.0499999999999998,0.0160758781448437,"(850,900]",850,900,875
"(2.35,2.4]",1,2.35,2.4,2.375,0.0499999999999998,0.0160758781448437,"(850,900]",850,900,875
"(2.4,2.45]",1,2.4,2.45,2.425,0.0500000000000003,0.0160758781448436,"(850,900]",850,900,875
"(0.104,0.154]",100,0.104,0.154,0.129,0.05,1.75500175500175,"(900,950]",900,950,925
"(0.154,0.204]",50,0.154,0.204,0.179,0.05,0.877500877500878,"(900,950]",900,950,925
"(0.204,0.254]",100,0.204,0.254,0.229,0.05,1.75500175500175,"(900,950]",900,950,925
"(0.254,0.304]",150,0.254,0.304,0.279,0.05,2.63250263250263,"(900,950]",900,950,925
"(0.304,0.354]",145,0.304,0.354,0.329,0.05,2.54475254475254,"(900,950]",900,950,925
"(0.354,0.404]",148,0.354,0.404,0.379,0.05,2.59740259740259,"(900,950]",900,950,925
"(0.404,0.454]",82,0.404,0.454,0.429,0.05,1.43910143910144,"(900,950]",900,950,925
"(0.454,0.504]",45,0.454,0.504,0.479,0.05,0.78975078975079,"(900,950]",900,950,925
"(0.504,0.554]",20,0.504,0.554,0.529,0.05,0.351000351000351,"(900,950]",900,950,925
"(0.554,0.604]",5,0.554,0.604,0.579,0.0499999999999999,0.0877500877500878,"(900,950]",900,950,925
"(0.604,0.654]",9,0.604,0.654,0.629,0.05,0.157950157950158,"(900,950]",900,950,925
"(0.654,0.704]",8,0.654,0.704,0.679,0.0499999999999999,0.140400140400141,"(900,950]",900,950,925
"(0.704,0.754]",4,0.704,0.754,0.729,0.05,0.0702000702000701,"(900,950]",900,950,925
"(0.754,0.804]",1,0.754,0.804,0.779,0.05,0.0175500175500175,"(900,950]",900,950,925
"(0.854,0.904]",1,0.854,0.904,0.879,0.05,0.0175500175500175,"(900,950]",900,950,925
"(0.954,1]",2,0.954,1,0.977,0.046,0.0381522120652555,"(900,950]",900,950,925
"(1,1.05]",1,1,1.05,1.025,0.05,0.0175500175500175,"(900,950]",900,950,925
"(1.3,1.35]",1,1.3,1.35,1.325,0.05,0.0175500175500175,"(900,950]",900,950,925
"(1.6,1.65]",1,1.6,1.65,1.625,0.0499999999999998,0.0175500175500176,"(900,950]",900,950,925
"(2.7,2.75]",1,2.7,2.75,2.725,0.0499999999999998,0.0175500175500176,"(900,950]",900,950,925
"(0.104,0.154]",100,0.104,0.154,0.129,0.05,1.63800163800164,"(950,1e+03]",950,1000,975
"(0.154,0.204]",50,0.154,0.204,0.179,0.05,0.819000819000819,"(950,1e+03]",950,1000,975
"(0.204,0.254]",100,0.204,0.254,0.229,0.05,1.63800163800164,"(950,1e+03]",950,1000,975
"(0.254,0.304]",150,0.254,0.304,0.279,0.05,2.45700245700246,"(950,1e+03]",950,1000,975
"(0.304,0.354]",145,0.304,0.354,0.329,0.05,2.37510237510238,"(950,1e+03]",950,1000,975
"(0.354,0.404]",143,0.354,0.404,0.379,0.05,2.34234234234234,"(950,1e+03]",950,1000,975
"(0.404,0.454]",78,0.404,0.454,0.429,0.05,1.27764127764128,"(950,1e+03]",950,1000,975
"(0.454,0.504]",41,0.454,0.504,0.479,0.05,0.671580671580672,"(950,1e+03]",950,1000,975
"(0.504,0.554]",24,0.504,0.554,0.529,0.05,0.393120393120393,"(950,1e+03]",950,1000,975
"(0.554,0.604]",14,0.554,0.604,0.579,0.0499999999999999,0.22932022932023,"(950,1e+03]",950,1000,975
"(0.604,0.654]",11,0.604,0.654,0.629,0.05,0.18018018018018,"(950,1e+03]",950,1000,975
"(0.654,0.704]",4,0.654,0.704,0.679,0.0499999999999999,0.0655200655200656,"(950,1e+03]",950,1000,975
"(0.704,0.754]",2,0.704,0.754,0.729,0.05,0.0327600327600327,"(950,1e+03]",950,1000,975
"(0.804,0.854]",2,0.804,0.854,0.829,0.0499999999999999,0.0327600327600328,"(950,1e+03]",950,1000,975
"(0.904,0.954]",3,0.904,0.954,0.929,0.0499999999999999,0.0491400491400492,"(950,1e+03]",950,1000,975
"(1,1.05]",1,1,1.05,1.025,0.05,0.0163800163800164,"(950,1e+03]",950,1000,975
"(1.05,1.1]",1,1.05,1.1,1.075,0.05,0.0163800163800164,"(950,1e+03]",950,1000,975
"(3.45,3.5]",1,3.45,3.5,3.475,0.0499999999999998,0.0163800163800164,"(950,1e+03]",950,1000,975
"(3.65,3.7]",1,3.65,3.7,3.675,0.0500000000000003,0.0163800163800163,"(950,1e+03]",950,1000,975
"(4.15,4.2]",1,4.15,4.2,4.175,0.0499999999999998,0.0163800163800164,"(950,1e+03]",950,1000,975
"(0.104,0.154]",22,0.104,0.154,0.129,0.05,1.68776371308017,"(1e+03,1.1e+03]",1000,1100,1050
"(0.154,0.204]",11,0.154,0.204,0.179,0.05,0.843881856540084,"(1e+03,1.1e+03]",1000,1100,1050
"(0.204,0.254]",22,0.204,0.254,0.229,0.05,1.68776371308017,"(1e+03,1.1e+03]",1000,1100,1050
"(0.254,0.304]",31,0.254,0.304,0.279,0.05,2.37821250479478,"(1e+03,1.1e+03]",1000,1100,1050
"(0.304,0.354]",30,0.304,0.354,0.329,0.05,2.30149597238205,"(1e+03,1.1e+03]",1000,1100,1050
"(0.354,0.404]",33,0.354,0.404,0.379,0.05,2.53164556962025,"(1e+03,1.1e+03]",1000,1100,1050
"(0.404,0.454]",18,0.404,0.454,0.429,0.05,1.38089758342923,"(1e+03,1.1e+03]",1000,1100,1050
"(0.454,0.504]",9,0.454,0.504,0.479,0.05,0.690448791714614,"(1e+03,1.1e+03]",1000,1100,1050
"(0.504,0.554]",5,0.504,0.554,0.529,0.05,0.383582662063674,"(1e+03,1.1e+03]",1000,1100,1050
"(0.554,0.604]",4,0.554,0.604,0.579,0.0499999999999999,0.30686612965094,"(1e+03,1.1e+03]",1000,1100,1050
"(0.604,0.654]",1,0.604,0.654,0.629,0.05,0.0767165324127349,"(1e+03,1.1e+03]",1000,1100,1050
